Date,Location,LocationID,Parameter,Units,Value
11/9/2016 10:30,Shuswap_River,SR,Temp,C,10.5
11/10/2016 10:30,Shuswap_River,SR,Temp,C,10.5
11/11/2016 9:05,Shuswap_River,SR,Temp,C,10.4
11/12/2016 9:55,Shuswap_River,SR,Temp,C,11.1
11/13/2016 10:10,Shuswap_River,SR,Temp,C,10.2
11/14/2016 8:15,Shuswap_River,SR,Temp,C,9.7
11/15/2016 8:20,Shuswap_River,SR,Temp,C,9.6
11/16/2016 9:20,Shuswap_River,SR,Temp,C,9.4
11/17/2016 9:50,Shuswap_River,SR,Temp,C,9.6
11/18/2016 11:45,Shuswap_River,SR,Temp,C,9.1
11/19/2016 8:55,Shuswap_River,SR,Temp,C,9.2
11/20/2016 10:00,Shuswap_River,SR,Temp,C,8.9
11/21/2016 3:15,Shuswap_River,SR,Temp,C,9.4
11/22/2016 10:47,Shuswap_River,SR,Temp,C,8.9
11/23/2016 9:45,Shuswap_River,SR,Temp,C,8.9
11/24/2016 2:07,Shuswap_River,SR,Temp,C,9.1
11/25/2016 11:55,Shuswap_River,SR,Temp,C,8.6
11/26/2016 10:05,Shuswap_River,SR,Temp,C,8.2
11/27/2016 9:45,Shuswap_River,SR,Temp,C,8.2
11/28/2016 10:40,Shuswap_River,SR,Temp,C,7.8
11/29/2016 8:25,Shuswap_River,SR,Temp,C,7.7
11/30/2016 1:30,Shuswap_River,SR,Temp,C,8.1
12/1/2016 0:00,Shuswap_River,SR,Temp,C,8
12/2/2016 0:00,Shuswap_River,SR,Temp,C,7.4
12/3/2016 0:00,Shuswap_River,SR,Temp,C,7.5
12/4/2016 0:00,Shuswap_River,SR,Temp,C,7.5
12/5/2016 0:00,Shuswap_River,SR,Temp,C,6.1
12/6/2016 0:00,Shuswap_River,SR,Temp,C,5.9
12/7/2016 0:00,Shuswap_River,SR,Temp,C,5.3
12/8/2016 0:00,Shuswap_River,SR,Temp,C,4.7
12/9/2016 0:00,Shuswap_River,SR,Temp,C,4.3
12/10/2016 0:00,Shuswap_River,SR,Temp,C,4.5
12/11/2016 0:00,Shuswap_River,SR,Temp,C,5
12/12/2016 0:00,Shuswap_River,SR,Temp,C,4.2
12/13/2016 0:00,Shuswap_River,SR,Temp,C,3.8
12/14/2016 0:00,Shuswap_River,SR,Temp,C,3.7
12/15/2016 0:00,Shuswap_River,SR,Temp,C,3
12/16/2016 0:00,Shuswap_River,SR,Temp,C,2.7
12/17/2016 0:00,Shuswap_River,SR,Temp,C,2.6
12/18/2016 0:00,Shuswap_River,SR,Temp,C,3.4
12/19/2016 0:00,Shuswap_River,SR,Temp,C,3.6
12/20/2016 0:00,Shuswap_River,SR,Temp,C,4.3
12/21/2016 0:00,Shuswap_River,SR,Temp,C,4
12/22/2016 0:00,Shuswap_River,SR,Temp,C,4.3
12/23/2016 0:00,Shuswap_River,SR,Temp,C,4
12/24/2016 0:00,Shuswap_River,SR,Temp,C,0
12/25/2016 0:00,Shuswap_River,SR,Temp,C,4
12/26/2016 0:00,Shuswap_River,SR,Temp,C,3.9
12/27/2016 0:00,Shuswap_River,SR,Temp,C,3.4
12/28/2016 0:00,Shuswap_River,SR,Temp,C,3.6
12/29/2016 0:00,Shuswap_River,SR,Temp,C,4.1
12/30/2016 0:00,Shuswap_River,SR,Temp,C,4.2
12/31/2016 0:00,Shuswap_River,SR,Temp,C,3.6
1/1/2017 11:30,Shuswap_River,SR,Temp,C,3.6
1/2/2017 10:00,Shuswap_River,SR,Temp,C,2
1/3/2017 10:45,Shuswap_River,SR,Temp,C,1.9
1/4/2017 8:50,Shuswap_River,SR,Temp,C,2.5
1/5/2017 8:50,Shuswap_River,SR,Temp,C,2.2
1/6/2017 11:52,Shuswap_River,SR,Temp,C,2.6
1/7/2017 7:35,Shuswap_River,SR,Temp,C,3
1/8/2017 6:50,Shuswap_River,SR,Temp,C,2.6
1/9/2017 2:10,Shuswap_River,SR,Temp,C,2.5
1/10/2017 12:00,Shuswap_River,SR,Temp,C,1.9
1/11/2017 10:10,Shuswap_River,SR,Temp,C,1.7
1/12/2017 10:20,Shuswap_River,SR,Temp,C,1.6
1/13/2017 10:50,Shuswap_River,SR,Temp,C,1.1
1/14/2017 9:35,Shuswap_River,SR,Temp,C,1.3
1/15/2017 8:50,Shuswap_River,SR,Temp,C,1.8
1/16/2017 9:15,Shuswap_River,SR,Temp,C,1.2
1/17/2017 10:10,Shuswap_River,SR,Temp,C,1.9
1/18/2017 8:45,Shuswap_River,SR,Temp,C,2.2
1/19/2017 1:10,Shuswap_River,SR,Temp,C,2.9
1/20/2017 10:45,Shuswap_River,SR,Temp,C,3.3
1/21/2017 10:45,Shuswap_River,SR,Temp,C,3
1/22/2017 11:15,Shuswap_River,SR,Temp,C,3.6
1/23/2017 9:20,Shuswap_River,SR,Temp,C,3.2
1/24/2017 8:45,Shuswap_River,SR,Temp,C,3.1
1/25/2017 12:20,Shuswap_River,SR,Temp,C,3.4
1/26/2017 10:30,Shuswap_River,SR,Temp,C,2.8
1/27/2017 11:15,Shuswap_River,SR,Temp,C,3.4
1/28/2017 9:45,Shuswap_River,SR,Temp,C,3
1/29/2017 8:45,Shuswap_River,SR,Temp,C,3.1
1/30/2017 8:45,Shuswap_River,SR,Temp,C,2.5
1/31/2017 9:10,Shuswap_River,SR,Temp,C,1.8
2/1/2017 8:50,Shuswap_River,SR,Temp,C,1.4
2/2/2017 9:10,Shuswap_River,SR,Temp,C,1.3
2/3/2017 12:00,Shuswap_River,SR,Temp,C,0.8
2/4/2017 8:55,Shuswap_River,SR,Temp,C,1.3
2/5/2017 11:00,Shuswap_River,SR,Temp,C,1.6
2/6/2017 12:20,Shuswap_River,SR,Temp,C,1.5
2/7/2017 12:25,Shuswap_River,SR,Temp,C,1.3
2/8/2017 9:45,Shuswap_River,SR,Temp,C,1.7
2/9/2017 12:50,Shuswap_River,SR,Temp,C,1.5
2/10/2017 11:05,Shuswap_River,SR,Temp,C,1.5
2/11/2017 11:05,Shuswap_River,SR,Temp,C,1.9
2/12/2017 7:30,Shuswap_River,SR,Temp,C,2.4
2/13/2017 10:05,Shuswap_River,SR,Temp,C,1.7
2/14/2017 10:10,Shuswap_River,SR,Temp,C,2.1
2/15/2017 12:30,Shuswap_River,SR,Temp,C,2.7
2/16/2017 8:50,Shuswap_River,SR,Temp,C,3
2/17/2017 9:30,Shuswap_River,SR,Temp,C,3
2/18/2017 9:15,Shuswap_River,SR,Temp,C,2.8
2/19/2017 8:25,Shuswap_River,SR,Temp,C,3
2/20/2017 8:50,Shuswap_River,SR,Temp,C,3.1
2/21/2017 8:10,Shuswap_River,SR,Temp,C,3.2
2/22/2017 8:44,Shuswap_River,SR,Temp,C,3
2/23/2017 10:00,Shuswap_River,SR,Temp,C,2.7
2/24/2017 10:20,Shuswap_River,SR,Temp,C,2.6
2/25/2017 10:10,Shuswap_River,SR,Temp,C,2.3
2/26/2017 8:35,Shuswap_River,SR,Temp,C,1.9
2/27/2017 9:45,Shuswap_River,SR,Temp,C,2
2/28/2017 9:35,Shuswap_River,SR,Temp,C,2
3/1/2017 8:10,Shuswap_River,SR,Temp,C,2.8
3/2/2017 9:00,Shuswap_River,SR,Temp,C,2.9
3/7/2017 3:25,Shuswap_River,SR,Temp,C,2.8
3/8/2017 10:40,Shuswap_River,SR,Temp,C,2.9
3/9/2017 11:00,Shuswap_River,SR,Temp,C,2.9
3/10/2017 11:25,Shuswap_River,SR,Temp,C,3.2
3/11/2017 8:20,Shuswap_River,SR,Temp,C,3.3
3/12/2017 7:40,Shuswap_River,SR,Temp,C,3.3
3/13/2017 9:13,Shuswap_River,SR,Temp,C,4
3/14/2017 9:05,Shuswap_River,SR,Temp,C,3.2
3/15/2017 10:50,Shuswap_River,SR,Temp,C,3.3
3/16/2017 9:15,Shuswap_River,SR,Temp,C,3.1
3/17/2017 8:40,Shuswap_River,SR,Temp,C,3
3/18/2017 9:45,Shuswap_River,SR,Temp,C,3.7
3/19/2017 9:00,Shuswap_River,SR,Temp,C,3.1
3/20/2017 8:30,Shuswap_River,SR,Temp,C,3
3/21/2017 0:00,Shuswap_River,SR,Temp,C,3
3/22/2017 9:00,Shuswap_River,SR,Temp,C,4
3/23/2017 9:40,Shuswap_River,SR,Temp,C,4.2
3/24/2017 9:20,Shuswap_River,SR,Temp,C,4.1
3/25/2017 9:05,Shuswap_River,SR,Temp,C,4.1
3/26/2017 9:15,Shuswap_River,SR,Temp,C,3.7
3/27/2017 9:35,Shuswap_River,SR,Temp,C,4
3/28/2017 9:11,Shuswap_River,SR,Temp,C,4.2
3/29/2017 7:57,Shuswap_River,SR,Temp,C,3.4
3/30/2017 11:05,Shuswap_River,SR,Temp,C,3.9
3/31/2017 9:30,Shuswap_River,SR,Temp,C,4.2
4/1/2017 9:35,Shuswap_River,SR,Temp,C,4.3
4/2/2017 9:35,Shuswap_River,SR,Temp,C,4
4/3/2017 10:25,Shuswap_River,SR,Temp,C,4.1
4/4/2017 10:20,Shuswap_River,SR,Temp,C,4
4/5/2017 8:05,Shuswap_River,SR,Temp,C,4.9
4/6/2017 8:50,Shuswap_River,SR,Temp,C,4.9
4/7/2017 8:41,Shuswap_River,SR,Temp,C,4.5
4/8/2017 9:40,Shuswap_River,SR,Temp,C,4.8
4/9/2017 9:10,Shuswap_River,SR,Temp,C,5.2
4/10/2017 8:00,Shuswap_River,SR,Temp,C,4.7
4/11/2017 7:50,Shuswap_River,SR,Temp,C,4.9
4/13/2017 7:30,Shuswap_River,SR,Temp,C,4.8
4/14/2017 7:20,Shuswap_River,SR,Temp,C,5
4/15/2017 9:00,Shuswap_River,SR,Temp,C,5.3
4/16/2017 8:00,Shuswap_River,SR,Temp,C,5.2
4/17/2017 7:30,Shuswap_River,SR,Temp,C,6.1
4/18/2017 8:45,Shuswap_River,SR,Temp,C,6
4/19/2017 8:00,Shuswap_River,SR,Temp,C,5.4
4/20/2017 8:20,Shuswap_River,SR,Temp,C,5.5
4/21/2017 11:10,Shuswap_River,SR,Temp,C,6.4
4/22/2017 11:45,Shuswap_River,SR,Temp,C,6.2
4/23/2017 8:35,Shuswap_River,SR,Temp,C,6.2
4/24/2017 9:35,Shuswap_River,SR,Temp,C,7.2
4/25/2017 8:35,Shuswap_River,SR,Temp,C,5.9
4/26/2017 9:15,Shuswap_River,SR,Temp,C,7.9
4/27/2017 11:35,Shuswap_River,SR,Temp,C,7.8
4/28/2017 10:05,Shuswap_River,SR,Temp,C,6.2
4/29/2017 8:40,Shuswap_River,SR,Temp,C,7.8
4/30/2017 9:10,Shuswap_River,SR,Temp,C,6.9
5/1/2017 9:30,Shuswap_River,SR,Temp,C,7.4
5/2/2017 2:25,Shuswap_River,SR,Temp,C,9
5/3/2017 8:00,Shuswap_River,SR,Temp,C,8.6
5/4/2017 7:50,Shuswap_River,SR,Temp,C,8.5
5/5/2017 7:50,Shuswap_River,SR,Temp,C,9
5/6/2017 10:30,Shuswap_River,SR,Temp,C,7.8
5/7/2017 10:10,Shuswap_River,SR,Temp,C,7.9
5/8/2017 9:35,Shuswap_River,SR,Temp,C,8.2
5/9/2017 1:20,Shuswap_River,SR,Temp,C,9.3
5/10/2017 7:30,Shuswap_River,SR,Temp,C,9
5/11/2017 7:20,Shuswap_River,SR,Temp,C,9.6
5/12/2017 7:30,Shuswap_River,SR,Temp,C,8.9
5/13/2017 7:05,Shuswap_River,SR,Temp,C,7.9
5/14/2017 8:50,Shuswap_River,SR,Temp,C,8.4
5/15/2017 7:35,Shuswap_River,SR,Temp,C,8.2
5/16/2017 8:20,Shuswap_River,SR,Temp,C,8.3
5/17/2017 9:45,Shuswap_River,SR,Temp,C,8.5
5/18/2017 7:55,Shuswap_River,SR,Temp,C,9.5
5/19/2017 9:00,Shuswap_River,SR,Temp,C,10.3
5/20/2017 12:05,Shuswap_River,SR,Temp,C,11.4
5/21/2017 10:05,Shuswap_River,SR,Temp,C,10.8
5/22/2017 9:50,Shuswap_River,SR,Temp,C,11.9
5/23/2017 9:00,Shuswap_River,SR,Temp,C,11.6
5/24/2017 9:40,Shuswap_River,SR,Temp,C,7.6
5/25/2017 9:40,Shuswap_River,SR,Temp,C,10.4
5/26/2017 8:35,Shuswap_River,SR,Temp,C,10.4
5/27/2017 8:40,Shuswap_River,SR,Temp,C,10.5
5/28/2017 8:10,Shuswap_River,SR,Temp,C,10.7
5/29/2017 7:55,Shuswap_River,SR,Temp,C,11.1
5/30/2017 7:40,Shuswap_River,SR,Temp,C,11.1
5/31/2017 10:50,Shuswap_River,SR,Temp,C,10.6
6/1/2017 9:30,Shuswap_River,SR,Temp,C,12.3
6/2/2017 9:50,Shuswap_River,SR,Temp,C,11.5
6/3/2017 7:40,Shuswap_River,SR,Temp,C,11.2
6/4/2017 7:25,Shuswap_River,SR,Temp,C,12.2
6/5/2017 8:00,Shuswap_River,SR,Temp,C,11.7
6/6/2017 8:45,Shuswap_River,SR,Temp,C,12.6
6/7/2017 8:45,Shuswap_River,SR,Temp,C,13.1
6/8/2017 3:15,Shuswap_River,SR,Temp,C,12.9
6/9/2017 10:00,Shuswap_River,SR,Temp,C,12.6
6/10/2017 8:20,Shuswap_River,SR,Temp,C,13.3
6/11/2017 9:25,Shuswap_River,SR,Temp,C,13
6/12/2017 7:45,Shuswap_River,SR,Temp,C,12.4
6/13/2017 8:26,Shuswap_River,SR,Temp,C,12.3
6/14/2017 3:15,Shuswap_River,SR,Temp,C,12
6/15/2017 10:00,Shuswap_River,SR,Temp,C,12.5
6/16/2017 7:52,Shuswap_River,SR,Temp,C,12.9
6/17/2017 9:30,Shuswap_River,SR,Temp,C,11.6
6/18/2017 8:00,Shuswap_River,SR,Temp,C,12.4
6/19/2017 9:15,Shuswap_River,SR,Temp,C,14
6/20/2017 10:15,Shuswap_River,SR,Temp,C,14.4
6/21/2017 8:00,Shuswap_River,SR,Temp,C,12.2
6/22/2017 10:45,Shuswap_River,SR,Temp,C,12.9
6/23/2017 8:10,Shuswap_River,SR,Temp,C,12.8
6/24/2017 6:49,Shuswap_River,SR,Temp,C,12.2
6/25/2017 7:30,Shuswap_River,SR,Temp,C,13.9
6/26/2017 11:45,Shuswap_River,SR,Temp,C,15.4
6/27/2017 8:30,Shuswap_River,SR,Temp,C,14.3
6/28/2017 7:30,Shuswap_River,SR,Temp,C,14.5
6/29/2017 9:39,Shuswap_River,SR,Temp,C,14.7
6/30/2017 7:45,Shuswap_River,SR,Temp,C,15
7/1/2017 9:45,Shuswap_River,SR,Temp,C,17.1
7/2/2017 9:00,Shuswap_River,SR,Temp,C,16.4
7/3/2017 8:50,Shuswap_River,SR,Temp,C,14.2
7/4/2017 8:00,Shuswap_River,SR,Temp,C,16.8
7/5/2017 9:30,Shuswap_River,SR,Temp,C,17.4
7/6/2017 10:30,Shuswap_River,SR,Temp,C,16.9
7/7/2017 9:05,Shuswap_River,SR,Temp,C,19.3
7/8/2017 9:15,Shuswap_River,SR,Temp,C,18
7/9/2017 8:00,Shuswap_River,SR,Temp,C,18.4
7/10/2017 9:00,Shuswap_River,SR,Temp,C,17.6
7/11/2017 9:11,Shuswap_River,SR,Temp,C,18.3
7/12/2017 12:00,Shuswap_River,SR,Temp,C,19.9
7/13/2017 9:30,Shuswap_River,SR,Temp,C,19.5
7/14/2017 8:00,Shuswap_River,SR,Temp,C,18.4
7/15/2017 7:40,Shuswap_River,SR,Temp,C,19.5
7/16/2017 8:15,Shuswap_River,SR,Temp,C,15.4
7/17/2017 8:15,Shuswap_River,SR,Temp,C,17
7/18/2017 7:50,Shuswap_River,SR,Temp,C,15.8
7/19/2017 10:30,Shuswap_River,SR,Temp,C,17.5
7/20/2017 2:20,Shuswap_River,SR,Temp,C,19.3
7/21/2017 10:15,Shuswap_River,SR,Temp,C,18.2
7/22/2017 9:30,Shuswap_River,SR,Temp,C,18.2
7/23/2017 9:00,Shuswap_River,SR,Temp,C,19.4
7/24/2017 8:16,Shuswap_River,SR,Temp,C,18.3
7/25/2017 8:16,Shuswap_River,SR,Temp,C,18
7/26/2017 8:06,Shuswap_River,SR,Temp,C,18
7/27/2017 8:50,Shuswap_River,SR,Temp,C,20.3
7/28/2017 7:45,Shuswap_River,SR,Temp,C,19.9
7/29/2017 10:20,Shuswap_River,SR,Temp,C,20.4
7/30/2017 8:15,Shuswap_River,SR,Temp,C,21.6
7/31/2017 1:35,Shuswap_River,SR,Temp,C,21.3
8/1/2017 7:45,Shuswap_River,SR,Temp,C,21.1
8/2/2017 8:25,Shuswap_River,SR,Temp,C,20.7
8/3/2017 9:45,Shuswap_River,SR,Temp,C,21
8/4/2017 9:45,Shuswap_River,SR,Temp,C,21.6
8/5/2017 8:25,Shuswap_River,SR,Temp,C,21.8
8/6/2017 7:25,Shuswap_River,SR,Temp,C,20.8
8/7/2017 7:00,Shuswap_River,SR,Temp,C,21.4
8/8/2017 8:00,Shuswap_River,SR,Temp,C,21.2
8/9/2017 9:20,Shuswap_River,SR,Temp,C,21.3
8/10/2017 8:45,Shuswap_River,SR,Temp,C,21.4
8/11/2017 8:00,Shuswap_River,SR,Temp,C,21.1
8/12/2017 9:48,Shuswap_River,SR,Temp,C,21.2
8/13/2017 9:15,Shuswap_River,SR,Temp,C,21.9
8/14/2017 8:00,Shuswap_River,SR,Temp,C,20.4
8/15/2017 8:30,Shuswap_River,SR,Temp,C,19.2
8/16/2017 8:10,Shuswap_River,SR,Temp,C,19.8
8/17/2017 8:25,Shuswap_River,SR,Temp,C,20.3
8/18/2017 10:21,Shuswap_River,SR,Temp,C,21.7
8/19/2017 8:05,Shuswap_River,SR,Temp,C,20.2
8/20/2017 9:20,Shuswap_River,SR,Temp,C,19.7
8/21/2017 7:45,Shuswap_River,SR,Temp,C,19.3
8/22/2017 9:10,Shuswap_River,SR,Temp,C,20.2
8/23/2017 8:25,Shuswap_River,SR,Temp,C,21.1
8/25/2017 8:15,Shuswap_River,SR,Temp,C,18
8/26/2017 9:05,Shuswap_River,SR,Temp,C,18
8/27/2017 7:45,Shuswap_River,SR,Temp,C,19.1
8/28/2017 8:20,Shuswap_River,SR,Temp,C,20.2
8/29/2017 7:45,Shuswap_River,SR,Temp,C,20.4
8/30/2017 8:55,Shuswap_River,SR,Temp,C,20.4
8/31/2017 8:21,Shuswap_River,SR,Temp,C,19.6
9/1/2017 8:10,Shuswap_River,SR,Temp,C,19.7
9/2/2017 8:45,Shuswap_River,SR,Temp,C,20.3
9/3/2017 9:00,Shuswap_River,SR,Temp,C,21.3
9/4/2017 9:20,Shuswap_River,SR,Temp,C,21.1
9/5/2017 9:15,Shuswap_River,SR,Temp,C,20.6
9/6/2017 10:53,Shuswap_River,SR,Temp,C,21.1
9/7/2017 8:16,Shuswap_River,SR,Temp,C,20.1
9/8/2017 8:50,Shuswap_River,SR,Temp,C,20.4
9/9/2017 8:30,Shuswap_River,SR,Temp,C,20.5
9/10/2017 9:10,Shuswap_River,SR,Temp,C,18.9
9/11/2017 8:25,Shuswap_River,SR,Temp,C,18.9
9/12/2017 8:15,Shuswap_River,SR,Temp,C,20.1
9/13/2017 8:30,Shuswap_River,SR,Temp,C,18.4
9/14/2017 8:05,Shuswap_River,SR,Temp,C,17.6
9/15/2017 8:45,Shuswap_River,SR,Temp,C,16.7
9/16/2017 9:20,Shuswap_River,SR,Temp,C,16.4
9/17/2017 9:50,Shuswap_River,SR,Temp,C,16.6
9/18/2017 7:50,Shuswap_River,SR,Temp,C,16.7
9/19/2017 8:45,Shuswap_River,SR,Temp,C,16
9/20/2017 8:05,Shuswap_River,SR,Temp,C,15.8
9/21/2017 8:30,Shuswap_River,SR,Temp,C,14.6
9/22/2017 9:00,Shuswap_River,SR,Temp,C,15.5
9/23/2017 9:50,Shuswap_River,SR,Temp,C,15.5
9/24/2017 7:35,Shuswap_River,SR,Temp,C,14.6
9/25/2017 8:30,Shuswap_River,SR,Temp,C,15.3
9/26/2017 9:30,Shuswap_River,SR,Temp,C,16
9/27/2017 8:40,Shuswap_River,SR,Temp,C,15.5
9/28/2017 7:45,Shuswap_River,SR,Temp,C,15.7
9/29/2017 9:10,Shuswap_River,SR,Temp,C,16.1
9/30/2017 8:00,Shuswap_River,SR,Temp,C,15.9
10/1/2017 9:25,Shuswap_River,SR,Temp,C,14.8
10/2/2017 9:25,Shuswap_River,SR,Temp,C,14.1
10/3/2017 8:20,Shuswap_River,SR,Temp,C,12.7
10/4/2017 9:40,Shuswap_River,SR,Temp,C,13.2
10/5/2017 11:45,Shuswap_River,SR,Temp,C,13.2
10/6/2017 7:40,Shuswap_River,SR,Temp,C,13
10/7/2017 9:45,Shuswap_River,SR,Temp,C,12.5
10/8/2017 10:40,Shuswap_River,SR,Temp,C,13
10/9/2017 10:30,Shuswap_River,SR,Temp,C,12.5
10/10/2017 9:40,Shuswap_River,SR,Temp,C,12.4
10/12/2017 9:25,Shuswap_River,SR,Temp,C,11.4
10/13/2017 8:50,Shuswap_River,SR,Temp,C,12.1
10/14/2017 11:15,Shuswap_River,SR,Temp,C,10.8
10/15/2017 10:25,Shuswap_River,SR,Temp,C,11
10/16/2017 12:10,Shuswap_River,SR,Temp,C,11.7
10/17/2017 10:30,Shuswap_River,SR,Temp,C,12
10/18/2017 9:30,Shuswap_River,SR,Temp,C,11
10/19/2017 9:54,Shuswap_River,SR,Temp,C,10.7
10/20/2017 10:55,Shuswap_River,SR,Temp,C,11.3
10/21/2017 9:55,Shuswap_River,SR,Temp,C,10.9
10/22/2017 7:55,Shuswap_River,SR,Temp,C,9.8
10/23/2017 11:58,Shuswap_River,SR,Temp,C,10.6
10/24/2017 9:52,Shuswap_River,SR,Temp,C,10.4
10/25/2017 10:10,Shuswap_River,SR,Temp,C,10.5
10/26/2017 11:04,Shuswap_River,SR,Temp,C,10.4
10/27/2017 10:02,Shuswap_River,SR,Temp,C,10.3
10/28/2017 2:25,Shuswap_River,SR,Temp,C,9.7
10/29/2017 11:23,Shuswap_River,SR,Temp,C,9.7
10/30/2017 10:18,Shuswap_River,SR,Temp,C,9.1
10/31/2017 9:26,Shuswap_River,SR,Temp,C,8.9
11/1/2017 11:37,Shuswap_River,SR,Temp,C,9.2
11/2/2017 9:50,Shuswap_River,SR,Temp,C,9.2
11/3/2017 10:30,Shuswap_River,SR,Temp,C,6.8
11/4/2017 10:15,Shuswap_River,SR,Temp,C,5.6
11/5/2017 11:30,Shuswap_River,SR,Temp,C,5.7
11/6/2017 10:40,Shuswap_River,SR,Temp,C,5.9
11/7/2017 8:25,Shuswap_River,SR,Temp,C,4.9
11/8/2017 9:15,Shuswap_River,SR,Temp,C,5.4
11/9/2017 12:08,Shuswap_River,SR,Temp,C,6
11/10/2017 10:34,Shuswap_River,SR,Temp,C,6.5
11/11/2017 11:00,Shuswap_River,SR,Temp,C,7.4
11/12/2017 9:30,Shuswap_River,SR,Temp,C,7.2
11/13/2017 9:00,Shuswap_River,SR,Temp,C,7.4
11/14/2017 9:25,Shuswap_River,SR,Temp,C,7.6
11/15/2017 10:24,Shuswap_River,SR,Temp,C,7.5
11/16/2017 8:56,Shuswap_River,SR,Temp,C,7.2
11/17/2017 10:50,Shuswap_River,SR,Temp,C,7.4
11/18/2017 10:25,Shuswap_River,SR,Temp,C,6.9
11/19/2017 8:50,Shuswap_River,SR,Temp,C,6.2
11/20/2017 11:20,Shuswap_River,SR,Temp,C,7.4
11/21/2017 9:19,Shuswap_River,SR,Temp,C,7.5
11/22/2017 8:19,Shuswap_River,SR,Temp,C,7.1
11/23/2017 1:35,Shuswap_River,SR,Temp,C,8.1
11/24/2017 9:20,Shuswap_River,SR,Temp,C,7
11/25/2017 9:30,Shuswap_River,SR,Temp,C,6.6
11/26/2017 8:45,Shuswap_River,SR,Temp,C,6.8
11/27/2017 10:40,Shuswap_River,SR,Temp,C,6.5
11/28/2017 9:00,Shuswap_River,SR,Temp,C,6.5
11/30/2017 11:45,Shuswap_River,SR,Temp,C,7.1
12/1/2017 10:15,Shuswap_River,SR,Temp,C,6.2
12/2/2017 9:30,Shuswap_River,SR,Temp,C,5.8
12/3/2017 9:35,Shuswap_River,SR,Temp,C,6.1
12/4/2017 10:40,Shuswap_River,SR,Temp,C,6.4
12/5/2017 9:30,Shuswap_River,SR,Temp,C,5.6
12/6/2017 10:53,Shuswap_River,SR,Temp,C,5.6
12/7/2017 11:28,Shuswap_River,SR,Temp,C,5.6
12/8/2017 8:06,Shuswap_River,SR,Temp,C,6
12/9/2017 10:15,Shuswap_River,SR,Temp,C,5.3
12/10/2017 10:00,Shuswap_River,SR,Temp,C,6.3
12/11/2017 11:30,Shuswap_River,SR,Temp,C,5.9
12/12/2017 9:40,Shuswap_River,SR,Temp,C,5.5
12/13/2017 11:20,Shuswap_River,SR,Temp,C,5
12/14/2017 9:08,Shuswap_River,SR,Temp,C,5.8
12/15/2017 10:15,Shuswap_River,SR,Temp,C,5.6
12/16/2017 10:30,Shuswap_River,SR,Temp,C,4.9
12/17/2017 10:25,Shuswap_River,SR,Temp,C,5
12/18/2017 11:15,Shuswap_River,SR,Temp,C,5.1
12/19/2017 8:30,Shuswap_River,SR,Temp,C,4.9
12/20/2017 11:00,Shuswap_River,SR,Temp,C,3.5
12/21/2017 2:50,Shuswap_River,SR,Temp,C,3.2
12/22/2017 9:20,Shuswap_River,SR,Temp,C,4.4
12/23/2017 9:01,Shuswap_River,SR,Temp,C,3.3
12/24/2017 11:15,Shuswap_River,SR,Temp,C,2.3
12/25/2017 4:08,Shuswap_River,SR,Temp,C,2.6
12/26/2017 11:00,Shuswap_River,SR,Temp,C,2.3
12/27/2017 10:11,Shuswap_River,SR,Temp,C,2.4
12/28/2017 8:10,Shuswap_River,SR,Temp,C,3
12/29/2017 8:55,Shuswap_River,SR,Temp,C,3.9
12/30/2017 10:00,Shuswap_River,SR,Temp,C,3
12/31/2017 10:40,Shuswap_River,SR,Temp,C,1.5
1/1/2015 8:45,Shuswap_River,SR,Turbidity,NTU,0.75
1/2/2015 8:30,Shuswap_River,SR,Turbidity,NTU,0.95
1/3/2015 10:35,Shuswap_River,SR,Turbidity,NTU,0.78
1/4/2015 11:10,Shuswap_River,SR,Turbidity,NTU,1.13
1/8/2015 10:30,Shuswap_River,SR,Turbidity,NTU,0.83
1/9/2015 10:10,Shuswap_River,SR,Turbidity,NTU,0.89
1/10/2015 6:48,Shuswap_River,SR,Turbidity,NTU,0.65
1/11/2015 7:00,Shuswap_River,SR,Turbidity,NTU,0.75
1/12/2015 10:40,Shuswap_River,SR,Turbidity,NTU,0.7
1/13/2015 9:50,Shuswap_River,SR,Turbidity,NTU,0.63
1/14/2015 9:30,Shuswap_River,SR,Turbidity,NTU,0.79
1/15/2015 2:40,Shuswap_River,SR,Turbidity,NTU,0.6
1/16/2015 11:40,Shuswap_River,SR,Turbidity,NTU,0.6
1/17/2015 11:45,Shuswap_River,SR,Turbidity,NTU,0.59
1/18/2015 9:55,Shuswap_River,SR,Turbidity,NTU,0.61
1/19/2015 10:49,Shuswap_River,SR,Turbidity,NTU,0.51
1/20/2015 9:15,Shuswap_River,SR,Turbidity,NTU,0.73
1/21/2015 10:00,Shuswap_River,SR,Turbidity,NTU,0.62
1/22/2015 10:50,Shuswap_River,SR,Turbidity,NTU,0.49
1/23/2015 8:30,Shuswap_River,SR,Turbidity,NTU,0.49
1/24/2015 10:50,Shuswap_River,SR,Turbidity,NTU,0.61
1/25/2015 9:10,Shuswap_River,SR,Turbidity,NTU,0.66
1/26/2015 8:55,Shuswap_River,SR,Turbidity,NTU,0.7
1/27/2015 8:22,Shuswap_River,SR,Turbidity,NTU,0.64
1/28/2015 8:00,Shuswap_River,SR,Turbidity,NTU,0.73
1/29/2015 7:55,Shuswap_River,SR,Turbidity,NTU,0.55
